codigo_municipio,codigo_orgao,codigo_unidade,codigo_funcao,codigo_subfuncao,codigo_programa,codigo_elemento_despesa,modalidade_empenho,valor_empenhado,tipo_processo_licitatorio,estado_empenho,codigo_tipo_negociante,situacao_favorecido
12,8,1,13,122,7,2,0,500.0,0,0,1,1
12,8,1,13,122,7,1,1,1200.0,3,1,2,0
12,8,1,13,122,7,2,0,2000.0,0,0,1,3
12,8,1,13,122,7,2,0,1000.0,0,0,1,1
12,8,1,13,122,7,2,0,2500.0,0,0,1,1
12,8,1,13,122,7,0,1,12748.0,0,1,6,0
12,8,1,13,122,7,19,1,5200.0,1,1,1,1
12,8,1,13,392,243,2,1,3550.0,0,1,1,1
12,8,1,13,122,7,0,1,2903.22,0,1,6,0
12,8,1,13,122,7,2,1,1166.6,0,1,1,1
12,8,1,13,122,7,1,1,500.0,0,1,2,0
12,8,1,13,122,7,1,1,1200.0,3,1,2,0
12,8,1,13,122,7,2,0,15000.0,0,0,1,1
12,8,1,13,392,243,2,1,2000.0,0,1,1,1
12,8,1,13,122,7,3,0,40000.0,0,0,1,1
12,8,1,13,122,7,2,1,450.0,3,1,1,1
12,8,1,13,122,7,2,0,2500.0,0,0,1,1
12,8,1,13,122,7,2,0,12000.0,0,0,1,3
12,8,1,13,122,7,2,0,500.0,0,0,1,1
12,8,1,13,122,7,5,1,1271.56,1,1,1,1
12,8,1,13,122,7,2,1,2298.9,1,1,1,1
12,8,1,13,122,7,20,1,1870.81,0,1,1,1
12,8,1,13,122,7,0,1,9107.66,0,1,6,0
12,8,1,13,122,7,2,1,10264.0,1,1,1,1
13,19,1,13,122,100,2,0,1500.0,0,0,1,1
13,19,1,13,122,100,7,0,210000.0,0,0,1,1
13,19,1,13,122,100,21,0,5000.0,0,0,1,1
13,19,1,28,846,2001,3,0,100000.0,0,0,1,1
13,19,1,13,122,100,0,0,200000.0,0,0,6,0
13,19,1,13,122,100,2,0,3000.0,0,0,1,3
13,9,1,13,122,100,2,2,4050.0,1,1,1,1
13,9,1,13,122,100,2,0,12000.0,0,0,1,1
13,9,1,13,122,100,0,0,500000.0,0,0,6,0
13,9,1,13,122,100,22,0,3000.0,0,0,1,1
13,9,1,13,122,100,21,0,10000.0,0,0,1,1
13,9,1,13,122,100,2,2,23303.2,4,0,1,1
13,9,1,13,122,100,19,2,40500.0,1,1,1,1
13,9,1,28,846,2001,3,0,8690.78,0,1,1,1
13,9,1,13,122,100,5,0,35860.0,4,0,1,1
13,9,1,13,122,100,2,2,24830.16,4,0,1,1
13,9,1,13,392,701,2,2,241530.0,4,0,1,1
13,9,1,13,392,701,2,2,75400.0,4,1,1,1
13,9,1,13,392,701,2,2,151844.5,4,1,1,1
13,9,1,13,392,701,2,2,71018.75,4,0,1,1
13,9,1,13,392,701,2,2,27159.25,4,1,1,1
13,9,1,13,122,100,5,2,804.0,4,0,1,1
13,9,1,13,122,100,11,2,204.0,4,1,1,1
13,9,1,13,122,100,2,0,5000.0,0,0,1,1
13,9,1,13,122,100,5,2,276.0,4,0,1,1
13,9,1,13,122,100,1,2,9900.0,3,1,2,0
13,9,1,13,122,100,2,2,4431.2,4,0,1,1
13,9,1,13,122,100,2,0,2400.0,0,0,1,3
13,9,1,28,846,2003,4,1,264.02,0,1,1,3
13,9,1,13,122,100,5,2,1032.5,4,1,1,1
13,9,1,13,122,100,5,2,378.0,4,1,1,1
13,9,1,13,122,100,5,2,48.6,4,1,1,1
13,9,1,13,122,100,5,2,1306.7,4,0,1,1
13,9,1,13,122,100,5,2,99.0,4,1,1,1
13,9,1,13,122,100,5,2,80.0,4,2,1,1
13,9,1,28,846,2003,4,1,395.94,0,1,1,3
13,9,1,28,846,2003,4,1,287.07,0,1,1,1
13,9,1,13,122,100,5,2,17350.0,4,0,1,1
13,9,1,13,122,100,2,2,24830.16,4,1,1,1
13,9,1,13,122,100,2,2,12262.25,4,0,1,1
13,9,1,28,846,2001,3,0,118000.0,0,0,1,1
13,9,1,13,122,100,21,0,15000.0,0,0,1,1
13,9,1,13,122,100,22,0,4000.0,0,0,1,1
13,9,1,13,122,100,2,2,2700.0,1,1,1,1
13,9,1,13,122,100,2,2,420.4,4,1,1,1
13,9,1,13,122,100,19,2,40500.0,1,1,1,1
13,9,1,13,122,100,2,0,4000.0,0,0,1,3
13,9,1,13,122,100,2,0,12000.0,0,0,1,1
13,9,1,13,122,100,1,2,6600.0,3,1,2,0
13,9,1,13,122,100,2,2,3595.2,4,1,1,1
13,9,1,13,122,100,2,0,4000.0,0,0,1,1
13,9,1,13,122,100,0,0,600000.0,0,0,6,0
13,9,1,13,122,100,2,1,200.0,4,1,1,1
13,9,1,13,122,100,2,1,199.68,4,1,1,1
13,9,1,13,122,100,2,1,21817.76,4,1,1,1
13,9,1,13,122,100,5,2,2995.0,4,0,1,1
13,9,1,13,122,100,2,1,596.61,4,1,1,1
13,9,1,13,122,100,2,2,3595.2,4,1,1,1
13,9,1,13,122,100,5,2,25480.0,4,0,1,1
13,9,1,13,122,100,5,2,518.0,4,2,1,1
13,9,1,13,122,100,2,1,3000.0,3,1,1,1
13,9,1,13,392,701,2,2,15628.0,4,1,1,1
13,9,1,13,122,100,2,0,17000.0,0,0,1,1
13,9,1,13,122,100,2,1,958.62,4,1,1,1
13,9,1,28,846,2001,3,0,130000.0,0,0,1,1
13,9,1,13,122,100,2,2,24830.16,4,0,1,1
13,9,1,28,846,2003,4,1,42.04,0,1,1,1
13,9,1,28,846,2003,4,1,226.98,0,1,1,1
13,9,1,13,122,100,2,2,1350.0,1,1,1,1
13,9,1,13,122,100,2,2,378.36,4,0,1,1
13,9,1,13,122,100,19,2,40500.0,1,1,1,1
13,9,1,13,122,100,2,2,907.92,4,1,1,1
13,9,1,13,122,100,1,2,3573.18,3,1,2,0
13,9,1,13,122,100,7,0,13000.0,0,0,1,1
13,9,1,13,122,100,0,0,600000.0,0,0,6,0
13,9,1,13,122,100,2,2,15000.0,4,0,1,1
13,9,1,13,122,100,22,0,12000.0,0,0,1,1
13,9,1,13,122,100,21,0,20000.0,0,0,1,1
14,6,3,4,122,2,2,1,393.55,0,1,1,1
14,6,3,4,122,2,2,2,15570.0,3,0,1,1
14,6,3,4,122,2,5,2,41056.0,3,2,1,1
14,6,3,4,122,2,0,0,150000.0,0,1,6,0
14,6,3,4,122,2,4,1,743.85,0,1,1,1
14,6,3,4,122,2,4,1,1222.17,0,1,1,1
14,6,3,4,122,2,4,1,5430.65,0,1,1,1
14,6,3,4,122,2,4,1,3907.77,0,1,1,1
14,6,3,4,122,2,2,0,500.0,0,2,1,1
14,6,3,4,122,2,2,0,4000.0,0,0,1,3
14,6,3,4,122,2,2,0,8000.0,0,0,1,1
14,6,3,4,122,2,2,0,5000.0,0,1,1,1
14,6,3,4,122,2,8,0,25000.0,0,1,1,1
14,12,4,23,695,18,2,2,190916.0,4,0,1,1
14,12,4,23,695,18,2,2,400000.0,2,1,1,1
14,12,4,23,695,18,2,2,50000.0,2,1,1,1
14,12,4,23,695,18,2,2,174400.0,4,1,1,2
14,12,4,23,695,18,2,2,711500.0,4,1,1,1
14,12,4,23,695,18,2,2,517540.0,4,0,1,1
14,12,4,23,695,18,2,2,60000.0,2,1,1,1
14,12,4,23,695,18,2,2,110000.0,2,1,1,1
14,12,4,23,695,18,2,2,100000.0,2,1,1,1
14,12,4,23,695,18,2,1,5840.0,0,1,1,3
14,12,4,23,695,18,2,2,65000.0,2,1,1,1
14,12,4,23,695,18,2,2,35000.0,2,1,1,1
14,12,4,23,695,18,2,2,150000.0,2,1,1,1
14,12,4,23,695,18,2,2,180000.0,2,1,1,1
14,12,4,23,695,18,2,2,75000.0,2,1,1,1
14,12,4,23,695,18,2,2,130000.0,2,1,1,1
14,12,4,23,695,18,2,2,55000.0,2,1,1,1
14,12,4,23,695,18,2,2,50000.0,2,1,1,1
14,12,4,23,695,18,2,2,120000.0,2,1,1,1
14,12,4,23,695,18,2,2,94492.71,1,1,1,1
14,12,4,23,695,18,2,2,56147.2,1,1,1,1
14,12,2,13,392,12,13,2,159000.0,0,1,1,1
14,12,2,13,392,12,1,1,1700.0,0,1,2,0
14,12,2,13,122,12,2,2,10000.0,1,1,1,1
14,12,1,4,122,35,2,2,20000.0,2,1,1,1
14,12,1,4,122,35,4,1,1158.39,0,1,1,1
14,12,1,4,122,35,2,1,6382.5,0,1,1,1
14,12,1,4,122,35,2,2,2450.0,4,1,1,1
14,12,1,4,122,35,2,2,28200.0,4,1,1,1
14,12,1,4,122,35,2,1,350.0,4,1,1,1
14,12,1,4,122,35,4,2,15000.0,1,1,1,1
14,12,1,4,122,35,4,1,126800.0,4,1,1,1
14,12,1,4,122,35,2,1,1430.09,0,1,1,1
14,12,1,4,122,35,9,1,900.0,0,1,7,0
14,12,1,4,122,35,5,2,1451.64,4,1,1,1
14,12,1,4,122,35,2,2,15275.0,4,0,1,1
14,12,1,4,122,35,11,1,5276.0,0,2,1,1
14,12,1,4,122,35,2,2,35700.0,4,1,1,1
14,12,1,4,122,35,4,1,100.0,1,1,1,1
14,12,1,4,122,35,2,1,9000.0,1,1,1,1
14,12,1,4,122,35,2,2,50060.0,4,1,1,1
14,12,1,4,122,35,8,0,44000.0,0,1,1,1
14,12,1,4,122,35,0,0,400000.0,0,1,6,0
14,12,1,4,122,35,7,0,60000.0,0,1,6,0
14,12,1,4,122,35,3,0,70000.0,0,1,1,1
14,12,1,4,122,35,2,0,1000.0,0,0,1,1
14,12,1,4,122,35,2,0,2000.0,0,0,1,1
14,12,1,4,122,35,2,0,1000.0,0,2,1,1
14,12,1,4,122,35,2,0,4000.0,0,2,1,3
14,12,1,4,122,35,2,0,8000.0,0,0,1,1
14,12,1,4,122,35,2,0,6000.0,0,1,1,1
14,12,4,23,695,18,2,2,19000.0,2,1,1,1
14,12,4,23,695,18,2,2,65000.0,2,1,1,1
14,12,4,23,695,18,2,2,180000.0,2,1,1,1
14,12,4,23,695,18,2,2,65000.0,2,1,1,1
14,12,4,23,695,18,2,2,75000.0,2,1,1,1
14,12,4,23,695,18,2,2,150000.0,2,1,1,1
14,12,4,23,695,18,2,2,16764.93,4,0,1,1
14,12,4,23,695,18,17,1,600.0,0,1,2,0
14,12,4,23,695,18,17,1,700.0,0,1,2,0
14,12,4,23,695,18,17,1,800.0,0,1,2,0
14,12,4,23,695,18,17,1,900.0,0,1,2,0
14,12,4,23,695,18,17,1,1000.0,0,1,2,0
14,12,4,23,695,18,17,1,600.0,0,1,2,0
14,12,4,23,695,18,17,1,700.0,0,1,2,0
14,12,4,23,695,18,17,1,800.0,0,1,2,0
14,12,4,23,695,18,17,1,900.0,0,1,2,0
14,12,4,23,695,18,17,1,1000.0,0,1,2,0
14,12,4,23,695,18,17,1,600.0,0,1,2,0
14,12,4,23,695,18,17,1,700.0,0,1,2,0
14,12,4,23,695,18,17,1,800.0,0,1,2,0
14,12,4,23,695,18,17,1,900.0,0,1,2,0
14,12,4,23,695,18,17,1,1000.0,0,1,2,0
14,12,4,23,695,18,2,2,198124.87,1,1,1,1
14,12,4,23,695,18,2,2,550000.0,2,1,1,1
14,12,1,4,122,35,5,1,340.0,0,1,1,1
14,12,1,4,122,35,5,1,735.5,0,1,1,1
14,12,1,4,122,35,2,2,350798.0,4,0,1,2
14,12,1,4,122,35,2,2,1160553.2,4,0,1,1
14,12,1,4,122,35,2,2,210000.0,1,0,1,1
14,12,1,4,122,35,2,2,300000.0,1,0,1,1
14,12,1,4,122,35,2,2,14680.0,4,0,1,1
14,12,1,4,122,35,2,2,2800.0,4,1,1,1
14,12,1,4,122,35,8,0,45000.0,0,1,1,1
14,12,1,4,122,35,3,0,130000.0,0,1,1,1
14,12,1,4,122,35,0,0,400000.0,0,1,6,0
14,12,1,4,122,35,7,0,200000.0,0,1,6,0
14,12,1,4,122,35,2,0,1000.0,0,2,1,1
14,12,1,4,122,35,2,0,500.0,0,2,1,1
14,12,1,4,122,35,2,2,108000.0,1,1,1,1
14,12,1,4,122,35,23,2,800.0,1,1,1,1
14,12,1,4,122,35,2,0,20000.0,0,1,1,1
14,12,1,4,122,35,2,0,6000.0,0,1,1,1
14,12,4,23,695,18,2,2,150000.0,2,1,1,1
14,12,4,23,695,18,2,2,110000.0,2,1,1,1
14,12,4,23,695,18,2,2,550000.0,2,1,1,1
14,12,4,23,695,18,2,2,450000.0,1,0,1,1
14,12,2,13,392,12,2,2,2100.0,4,1,1,1
14,12,2,13,392,12,2,2,2100.0,4,1,1,1
14,12,1,4,122,35,2,1,24900.0,4,1,1,1
14,12,1,4,122,35,9,1,2000.0,0,1,7,0
14,12,1,4,122,35,2,1,4442.0,0,1,1,1
14,12,1,4,122,35,2,1,97945.0,4,1,1,1
14,12,1,4,122,35,23,2,4200.0,4,1,1,1
14,12,1,4,122,35,2,2,1665241.0,4,0,1,1
14,12,1,4,122,35,2,1,24900.0,4,1,1,1
14,12,1,4,122,35,2,2,260000.0,2,1,1,1
14,12,1,4,122,35,2,2,1655.94,4,0,1,1
14,12,1,4,122,35,8,0,20000.0,0,0,1,1
14,12,1,4,122,35,2,2,108000.0,1,0,1,1
14,12,1,4,122,35,2,0,45000.0,0,1,1,1
14,12,1,4,122,35,8,0,52700.0,0,0,1,1
14,12,1,4,122,35,2,2,6525.0,4,0,1,1
14,12,1,4,122,35,3,0,109400.0,0,1,1,1
14,12,1,4,122,35,0,0,776600.0,0,0,6,0
14,12,1,4,122,35,7,0,508000.0,0,0,6,0
14,12,1,4,122,35,2,2,2450.0,4,1,1,1
14,12,1,4,122,35,2,2,9200.0,3,1,1,1
14,12,1,4,122,35,2,0,12000.0,0,1,1,1
15,14,1,13,122,9,8,1,120.21,0,1,1,1
15,14,1,13,122,9,5,2,93000.0,1,2,1,1
15,14,1,13,122,9,2,2,7680.0,0,1,1,1
15,14,1,13,122,9,2,2,7200.0,0,1,1,1
15,14,1,13,122,9,2,2,2520.0,0,1,1,1
15,14,1,13,122,9,8,0,700.0,0,0,1,1
15,14,1,13,392,30,2,0,200.0,0,0,1,1
15,14,1,13,122,9,0,0,30000.0,0,0,6,0
15,14,1,13,122,9,2,0,1000.0,0,0,1,1
15,14,1,13,122,9,15,1,1050.0,0,1,1,1
15,14,1,13,122,9,15,1,231.0,0,1,1,1
15,14,1,13,122,9,5,2,95750.0,1,2,1,1
15,14,1,13,122,9,2,2,36656.0,1,2,1,1
15,14,1,13,122,9,0,0,30000.0,0,1,6,0
15,14,1,13,122,9,2,2,7800.0,3,1,1,1
15,14,1,13,122,9,2,2,7200.0,3,0,1,1
15,14,1,13,122,9,2,2,7200.0,3,1,1,1
15,14,1,13,122,9,2,2,7200.0,3,0,1,1
15,14,1,13,122,9,2,2,2400.0,3,0,1,1
15,14,1,13,122,9,8,0,3000.0,0,0,1,1
15,14,1,13,122,9,3,0,5000.0,0,0,1,1
15,14,1,13,122,9,2,0,500.0,0,0,1,1
15,14,1,13,122,9,2,1,980.0,0,1,1,1
15,14,1,13,392,30,2,1,4000.0,0,1,1,1
15,14,1,13,122,9,5,2,108625.0,1,2,1,1
15,14,1,13,122,9,0,0,72000.0,0,0,6,0
15,14,1,13,122,9,8,0,2000.0,0,0,1,1
15,14,1,13,122,9,3,0,15120.0,0,0,1,1
15,14,1,13,122,9,2,0,1000.0,0,0,1,1
15,14,1,13,122,9,2,0,500.0,0,0,1,1
15,14,1,13,122,9,2,0,400.0,0,0,1,1
15,14,1,13,122,9,2,1,15635.0,3,1,1,1
15,14,1,13,122,9,2,2,15000.0,3,1,1,1
15,14,1,13,122,9,3,0,6000.0,0,0,1,1
15,14,1,13,122,9,2,0,800.0,0,0,1,1
15,14,1,13,122,9,0,0,38000.0,0,0,6,0
15,14,1,13,122,9,7,0,40000.0,0,0,6,0
15,14,1,13,392,30,1,1,900.0,0,1,2,0
15,14,1,13,392,30,1,1,2200.0,0,1,2,0
15,14,1,13,392,30,1,1,1900.0,0,1,2,0
15,14,1,13,392,30,2,1,500.0,0,1,1,1
15,14,1,13,122,9,2,0,2500.0,0,0,1,1
15,14,1,13,122,9,2,0,12000.0,0,2,1,1
16,5,6,12,361,231,2,1,7600.0,0,1,1,1
16,5,6,12,361,235,2,2,13200.0,1,2,1,1
16,5,6,12,365,271,1,2,4320.0,3,1,2,0
16,5,6,12,365,271,1,2,11880.0,3,1,2,0
16,5,6,12,361,231,8,0,200000.0,0,1,1,1
16,5,6,12,361,231,8,0,100000.0,0,1,1,1
16,5,6,12,361,231,3,0,100000.0,0,1,1,1
16,5,6,12,361,231,3,0,200000.0,0,1,1,1
16,5,6,12,365,271,7,0,50000.0,0,0,6,0
16,5,6,12,361,231,7,0,90000.0,0,1,6,0
16,5,6,12,361,231,0,2,300000.0,0,1,6,0
16,5,6,12,361,231,0,0,1000000.0,0,1,6,0
16,5,6,12,361,231,7,0,250000.0,0,0,6,0
16,5,6,12,365,271,0,0,500000.0,0,1,6,0
16,5,6,12,365,271,7,0,10000.0,0,1,6,0
16,5,6,12,361,231,0,0,1800000.0,0,1,6,0
16,5,6,12,361,231,2,0,5000.0,0,1,1,1
16,5,6,12,361,231,4,2,6900.0,1,1,1,1
16,5,6,12,361,231,4,2,3780.0,1,1,1,1
16,5,6,12,361,231,2,0,5000.0,0,2,1,1
16,5,6,12,361,231,2,0,3000.0,0,0,1,3
16,5,5,12,122,37,9,1,700.0,0,1,7,0
16,5,5,12,122,37,9,1,350.0,0,1,7,0
16,5,5,12,122,37,2,1,266.0,0,1,1,1
16,5,5,12,122,37,20,0,100000.0,0,1,1,1
16,5,5,12,122,37,1,2,4800.0,0,0,2,0
16,5,5,12,122,37,2,2,33000.0,1,2,1,1
16,5,5,12,122,37,2,0,20000.0,0,1,1,1
16,5,5,12,122,37,2,2,15810.0,1,1,1,1
16,5,5,12,122,37,2,2,52501.08,1,1,1,1
16,5,5,12,122,37,8,0,5000.0,0,1,1,1
16,5,5,12,122,37,2,2,7000.02,1,1,1,1
16,5,5,12,122,37,8,0,5000.0,0,0,1,1
16,5,5,12,122,37,3,0,30000.0,0,0,1,1
16,5,5,12,122,37,4,1,5977.84,0,1,1,1
16,5,5,12,122,37,4,1,29207.07,0,1,1,1
16,5,5,12,122,37,0,0,50000.0,0,1,6,0
16,5,5,12,122,37,1,1,1726.42,0,1,2,0
16,5,5,13,392,307,2,0,1000.0,0,1,1,1
16,5,5,12,122,37,2,2,34000.0,1,1,1,1
16,5,5,12,122,37,2,2,18720.0,1,1,1,1
16,5,5,12,122,37,2,2,60500.0,1,1,1,1
16,5,5,12,122,37,2,2,26600.0,1,1,1,1
16,5,5,12,122,37,2,1,3910.0,0,1,1,1
16,5,5,12,122,37,1,1,980.0,0,1,2,0
16,5,5,12,122,37,2,0,2000.0,0,1,1,1
16,5,5,12,122,37,2,0,1000.0,0,0,1,3
16,5,5,12,122,37,2,0,3000.0,0,0,1,1
16,5,5,12,122,37,2,0,3000.0,0,1,1,1
16,5,5,12,122,37,4,1,144.67,0,1,1,3
16,5,5,12,122,37,5,1,1535.8,0,1,1,1
16,5,5,12,122,37,5,1,1917.0,0,1,1,1
16,5,5,12,122,37,2,0,1000.0,0,1,1,1
16,5,2,12,361,231,1,1,120.0,0,1,2,0
16,5,2,12,365,271,16,2,13223.82,0,1,1,1
16,5,2,12,361,231,3,0,50000.0,0,1,1,1
16,5,2,12,361,231,1,2,1800.0,0,1,2,0
16,5,2,12,361,231,1,2,1800.0,0,1,2,0
16,5,2,12,361,231,16,2,159245.6,1,1,1,1
16,5,2,12,361,231,3,0,50000.0,0,1,1,1
16,5,2,12,361,231,8,0,200000.0,0,1,1,1
16,5,2,12,361,231,8,0,150000.0,0,1,1,1
16,5,2,12,365,271,0,2,937.0,0,1,6,0
16,5,2,12,365,271,7,2,3474.37,0,1,6,0
16,5,2,12,365,271,7,2,2316.25,0,1,6,0
16,5,2,12,365,271,0,2,112252.06,0,0,6,0
16,5,2,12,361,231,0,2,475277.82,0,0,6,0
16,5,2,12,361,231,0,2,290294.4,0,0,6,0
16,5,2,12,361,231,7,2,6805.2,0,1,6,0
16,5,2,12,365,271,0,2,72544.08,0,0,6,0
16,5,2,12,361,231,2,2,0.6,1,1,1,1
16,5,2,12,365,271,16,2,171378.87,1,1,1,1
16,5,2,12,361,231,1,2,7920.0,3,1,2,0
16,5,2,12,361,231,1,2,35000.0,3,1,2,0
16,5,2,12,361,231,4,2,240.0,1,1,1,3
16,5,2,12,361,231,2,0,60000.0,0,1,1,1
16,5,2,12,361,231,3,0,1910.7,0,1,1,1
16,5,2,12,361,231,2,0,5000.0,0,1,1,1
16,5,1,12,122,37,2,1,5220.4,0,1,1,1
16,5,1,12,122,37,2,1,2265.95,0,1,1,1
16,5,1,13,392,307,2,1,82.94,0,1,1,1
16,5,1,12,122,37,2,1,3149.41,0,1,1,1
16,5,1,12,122,37,2,2,5500.0,1,1,1,1
16,5,1,12,122,37,2,1,1230.0,0,1,1,1
16,5,1,12,122,37,2,1,7200.0,0,1,1,1
16,5,1,12,122,37,2,1,900.0,0,1,1,1
16,5,1,12,122,37,2,2,27500.0,1,1,1,1
16,5,1,12,122,37,2,1,450.0,0,1,1,1
16,5,1,12,122,37,2,2,4424.0,1,1,1,1
16,5,1,12,122,37,2,2,8750.18,1,1,1,1
16,5,1,12,122,37,2,1,7500.0,0,1,1,1
16,5,1,12,122,37,2,0,3000.0,0,0,1,3
16,5,1,12,122,37,3,0,5000.0,0,1,1,1
16,5,1,12,122,37,8,0,5000.0,0,1,1,1
16,5,1,12,122,37,0,2,19258.38,0,1,6,0
16,5,1,12,122,37,2,2,15810.0,1,1,1,1
16,5,1,12,122,37,2,0,3000.0,0,0,1,1
16,5,1,12,122,37,2,0,3000.0,0,0,1,1
16,5,1,12,122,37,1,2,5280.0,3,1,2,0
16,5,1,12,122,37,1,1,700.0,0,1,2,0
16,5,1,12,122,37,2,2,22800.0,1,1,1,1
16,5,1,12,122,37,2,1,478.05,0,1,1,1
16,5,1,12,122,37,2,0,15000.0,0,1,1,1
16,5,1,12,122,37,20,0,100000.0,0,0,1,1
16,5,1,12,122,37,2,0,1500.0,0,0,1,1
16,5,1,12,122,37,2,1,2998.0,1,1,1,1
16,5,1,12,122,37,1,1,1677.56,0,1,2,0
16,5,1,12,122,37,1,1,460.0,0,1,2,0
16,5,1,12,122,37,1,1,450.0,0,1,2,0
16,5,1,12,122,37,4,1,1500.0,0,1,1,1
16,5,1,13,392,307,2,0,500.0,0,1,1,1
16,5,1,12,122,37,2,0,3000.0,0,1,1,1
16,5,2,12,361,231,16,2,102083.1,1,1,1,1
16,5,2,12,361,231,16,2,129400.13,1,1,1,1
16,5,2,12,361,231,16,2,102083.1,1,1,1,1
16,5,2,12,361,231,16,2,40672.87,1,1,1,1
16,5,2,12,361,231,16,2,147889.46,1,1,1,1
16,5,2,12,361,231,16,2,136527.13,1,1,1,1
16,5,2,12,361,231,16,2,103688.28,1,1,1,1
16,5,2,12,365,271,5,1,620.0,0,1,1,1
16,5,2,12,365,271,8,0,80000.0,0,1,1,1
16,5,2,12,361,231,8,0,100000.0,0,1,1,1
16,5,2,12,361,231,0,2,1189.83,0,1,6,0
16,5,2,12,365,271,0,2,588.82,0,1,6,0
16,5,2,12,361,231,0,2,2583.04,0,1,6,0
16,5,2,12,361,231,2,2,43651.0,1,1,1,1
16,5,2,12,365,271,7,2,20846.16,0,1,6,0
16,5,2,12,365,271,0,2,125018.12,0,1,6,0
16,5,2,12,365,271,0,2,484468.4,0,1,6,0
16,5,2,12,365,271,7,2,10373.0,0,1,6,0
16,5,2,12,365,271,0,2,67392.37,0,1,6,0
16,5,2,12,361,231,0,2,301731.18,0,1,6,0
16,5,2,12,361,231,16,2,441812.22,1,1,1,1
16,5,2,12,361,231,1,2,7920.0,3,1,2,0
16,5,2,12,361,231,1,2,1800.0,3,1,2,0
16,5,2,12,366,281,1,2,900.0,3,1,2,0
16,5,2,12,361,231,1,2,1800.0,3,1,2,0
16,5,2,12,361,231,1,2,1800.0,3,1,2,0
16,5,2,12,361,234,5,1,239.38,0,1,2,0
16,5,2,12,361,234,5,1,426.75,0,1,2,0
16,5,2,12,361,234,5,1,725.26,0,1,2,0
16,5,2,12,361,234,5,1,342.18,0,1,2,0
16,5,2,12,361,234,5,1,604.5,0,1,2,0
16,5,2,12,361,234,5,1,918.44,0,1,2,0
16,5,2,12,361,234,5,1,385.22,0,1,2,0
16,5,2,12,361,234,5,1,410.94,0,1,2,0
16,5,2,12,361,234,5,1,1600.0,0,1,2,0
16,5,2,12,361,234,5,1,361.08,0,1,2,0
16,5,2,12,361,234,5,1,113.7,0,1,2,0
16,5,2,12,361,234,5,1,1749.1,0,1,1,3
16,5,2,12,361,234,5,1,618.82,0,1,2,0
16,5,2,12,361,234,5,1,1507.92,0,1,2,0
16,5,2,12,361,234,5,1,1085.81,0,1,2,0
16,5,2,12,361,234,5,1,972.32,0,1,2,0
16,5,2,12,361,234,5,1,1719.53,0,1,2,0
16,5,2,12,361,234,5,1,228.46,0,1,2,0
16,5,2,12,361,234,5,1,312.38,0,1,2,0
16,5,2,12,361,234,5,1,28.89,0,1,2,0
16,5,2,12,361,234,5,1,914.53,0,1,2,0
16,5,2,12,361,231,5,2,16420.62,0,1,1,1
16,5,2,12,361,231,3,0,10000.0,0,0,1,1
16,5,2,12,361,231,1,1,389.4,0,1,2,0
16,5,2,12,361,231,2,2,22069.0,1,1,1,1
16,5,2,12,361,231,20,0,100000.0,0,1,1,1
16,5,2,12,365,271,8,0,50000.0,0,1,1,1
16,5,2,12,361,231,8,0,200000.0,0,1,1,1
16,5,2,12,365,271,3,0,12000.0,0,0,1,1
16,5,2,12,365,271,3,0,12000.0,0,0,1,1
16,5,2,12,361,231,3,0,100000.0,0,1,1,1
16,5,2,12,361,231,3,0,200000.0,0,1,1,1
16,5,2,12,361,231,2,0,2000.0,0,0,1,1
16,5,2,12,361,231,16,2,139339.26,1,1,1,1
16,5,2,12,361,231,2,0,2000.0,0,2,1,3
16,5,2,12,361,231,2,0,80000.0,0,1,1,1
16,5,2,12,361,231,2,0,20000.0,0,1,1,1
16,5,1,12,122,37,2,2,96305.0,1,1,1,1
16,5,1,12,122,37,2,2,8677.2,1,1,1,1
16,5,1,12,122,37,2,1,5671.72,0,1,1,1
16,5,1,12,122,37,2,2,33000.0,1,1,1,1
16,5,1,12,122,37,2,0,500.0,0,0,1,3
16,5,1,12,122,37,2,2,15810.0,1,1,1,1
16,5,1,12,122,37,0,2,277.86,0,1,6,0
16,5,1,12,122,37,2,1,887.12,0,1,1,1
16,5,1,12,122,37,2,2,2692.0,1,1,1,1
16,5,1,12,122,307,12,2,12786.0,0,1,1,1
16,5,1,12,122,37,0,2,21238.36,0,1,6,0
16,5,1,12,122,37,2,2,52501.08,1,1,1,1
16,5,1,12,122,37,23,2,26544.0,1,1,1,1
16,5,1,12,122,37,2,2,8755.0,1,1,1,1
16,5,1,12,122,37,2,2,22800.0,1,1,1,1
16,5,1,13,392,307,2,2,1000.0,3,1,1,1
16,5,1,12,122,37,2,1,245.91,0,1,1,1
16,5,1,12,122,37,1,2,6000.0,0,1,2,0
16,5,1,12,122,37,1,2,2400.0,3,1,2,0
16,5,1,12,122,37,1,2,5280.0,3,1,2,0
16,5,1,12,122,37,2,1,9277.48,0,1,1,1
16,5,1,12,122,37,2,1,460.0,0,1,1,1
16,5,1,12,122,37,2,1,1495.51,0,1,1,1
16,5,1,12,122,37,1,1,200.0,0,1,2,0
16,5,1,12,122,37,1,1,1921.14,0,1,2,0
16,5,1,12,122,37,1,1,150.0,0,1,2,0
16,5,1,12,122,37,2,1,2000.0,0,1,1,1
16,5,1,12,122,37,2,1,6080.0,0,1,1,1
16,5,1,13,392,307,2,0,1500.0,0,1,1,1
